TIMESTAMP,SMARTLOX_OPEN_PRICE_USD,SMARTLOX_HIGH_PRICE_USD,SMARTLOX_LOW_PRICE_USD,SMARTLOX_CLOSE_PRICE_USD,SMARTLOX_VOLUME_USD,SMARTLOX_DIVIDENDS_USD,SMARTLOX_STOCK_SPLITS_USD
2024-01-12 00:00:00+00:00,4.099999932805076e-05,4.099999932805076e-05,4.099999932805076e-05,4.099999932805076e-05,1,0.0,0.0
2024-01-13 00:00:00+00:00,4.099999932805076e-05,4.099999932805076e-05,9.000000318337698e-06,1.700000029813964e-05,97,0.0,0.0
2024-01-14 00:00:00+00:00,1.700000029813964e-05,2.5999999706982635e-05,1.700000029813964e-05,2.5999999706982635e-05,16,0.0,0.0
2024-01-15 00:00:00+00:00,2.5999999706982635e-05,2.5999999706982635e-05,2.5999999706982635e-05,2.5999999706982635e-05,16,0.0,0.0
2024-01-16 00:00:00+00:00,2.5999999706982635e-05,2.5999999706982635e-05,2.5999999706982635e-05,2.5999999706982635e-05,16,0.0,0.0
2024-01-17 00:00:00+00:00,2.5999999706982635e-05,2.5999999706982635e-05,1.700000029813964e-05,1.700000029813964e-05,112,0.0,0.0
2024-01-18 00:00:00+00:00,1.700000029813964e-05,2.8000000384054147e-05,1.700000029813964e-05,2.700000004551839e-05,49,0.0,0.0
2024-01-19 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,2.5999999706982635e-05,2.5999999706982635e-05,16,0.0,0.0
2024-01-20 00:00:00+00:00,2.5999999706982635e-05,2.700000004551839e-05,2.4000000848900527e-05,2.4000000848900527e-05,26,0.0,0.0
2024-01-21 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,1.5999999959603883e-05,1.5999999959603883e-05,28,0.0,0.0
2024-01-22 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,9.999999747378752e-06,9.999999747378752e-06,11,0.0,0.0
2024-01-23 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,11,0.0,0.0
2024-01-24 00:00:00+00:00,9.999999747378752e-06,1.5999999959603883e-05,9.999999747378752e-06,1.5999999959603883e-05,26,0.0,0.0
2024-01-25 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,9.999999747378752e-06,9.999999747378752e-06,11,0.0,0.0
2024-01-26 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,11,0.0,0.0
2024-01-27 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,11,0.0,0.0
2024-01-28 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,11,0.0,0.0
2024-01-29 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,11,0.0,0.0
2024-01-30 00:00:00+00:00,9.999999747378752e-06,1.4000000192027073e-05,9.999999747378752e-06,1.4000000192027073e-05,51,0.0,0.0
2024-01-31 00:00:00+00:00,1.4000000192027073e-05,2.300000051036477e-05,1.4000000192027073e-05,2.2000000171829015e-05,97,0.0,0.0
2024-02-01 00:00:00+00:00,2.2000000171829015e-05,3.9999998989515007e-05,1.8000000636675395e-05,3.9999998989515007e-05,24,0.0,0.0
2024-02-02 00:00:00+00:00,3.9999998989515007e-05,3.9999998989515007e-05,1.1000000085914508e-05,1.1000000085914508e-05,153,0.0,0.0
2024-02-03 00:00:00+00:00,1.1000000085914508e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.2999999853491317e-05,204,0.0,0.0
2024-02-04 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.1000000085914508e-05,167,0.0,0.0
2024-02-05 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,153,0.0,0.0
2024-02-06 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,153,0.0,0.0
2024-02-07 00:00:00+00:00,1.1000000085914508e-05,2.9999999242136255e-05,1.1000000085914508e-05,1.5999999959603883e-05,56,0.0,0.0
2024-02-08 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,56,0.0,0.0
2024-02-09 00:00:00+00:00,1.5999999959603883e-05,1.8999999156221747e-05,1.1000000085914508e-05,1.1000000085914508e-05,166,0.0,0.0
2024-02-10 00:00:00+00:00,1.1000000085914508e-05,1.5999999959603883e-05,1.1000000085914508e-05,1.5999999959603883e-05,56,0.0,0.0
2024-02-11 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,56,0.0,0.0
2024-02-12 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,56,0.0,0.0
2024-02-13 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,56,0.0,0.0
2024-02-14 00:00:00+00:00,1.5999999959603883e-05,2.9000000722589903e-05,1.5999999959603883e-05,2.9000000722589903e-05,24,0.0,0.0
2024-02-15 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,2.9000000722589903e-05,2.9000000722589903e-05,24,0.0,0.0
2024-02-16 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,2.9000000722589903e-05,2.9000000722589903e-05,24,0.0,0.0
2024-02-17 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,1.8999999156221747e-05,2.4000000848900527e-05,81,0.0,0.0
2024-02-18 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,3.999999989900971e-06,3.999999989900971e-06,95,0.0,0.0
2024-02-19 00:00:00+00:00,3.999999989900971e-06,6.000000212225132e-06,3.000000106112566e-06,6.000000212225132e-06,162,0.0,0.0
2024-02-20 00:00:00+00:00,6.000000212225132e-06,2.4000000848900527e-05,6.000000212225132e-06,1.8999999156221747e-05,35,0.0,0.0
2024-02-21 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,9.999999747378752e-06,9.999999747378752e-06,16,0.0,0.0
2024-02-22 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,16,0.0,0.0
2024-02-23 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,0,0.0,0.0
2024-02-24 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,16,0.0,0.0
2024-02-25 00:00:00+00:00,9.999999747378752e-06,1.700000029813964e-05,9.999999747378752e-06,1.700000029813964e-05,0,0.0,0.0
2024-02-26 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.4000000192027073e-05,1.4000000192027073e-05,1,0.0,0.0
2024-02-27 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.1000000085914508e-05,1.1000000085914508e-05,1,0.0,0.0
2024-02-28 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1,0.0,0.0
2024-02-29 00:00:00+00:00,1.1000000085914508e-05,1.8999999156221747e-05,1.1000000085914508e-05,1.4999999621068127e-05,23,0.0,0.0
2024-03-01 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.1000000085914508e-05,1.1000000085914508e-05,13,0.0,0.0
2024-03-02 00:00:00+00:00,1.1000000085914508e-05,1.2999999853491317e-05,9.999999747378752e-06,1.2999999853491317e-05,16,0.0,0.0
2024-03-03 00:00:00+00:00,1.2999999853491317e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.4000000192027073e-05,53,0.0,0.0
2024-03-04 00:00:00+00:00,1.4000000192027073e-05,1.9999999494757503e-05,1.4000000192027073e-05,1.9999999494757503e-05,14,0.0,0.0
2024-03-05 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.8999999156221747e-05,1.9999999494757503e-05,14,0.0,0.0
2024-03-06 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.4999999621068127e-05,1.4999999621068127e-05,31,0.0,0.0
2024-03-07 00:00:00+00:00,1.4999999621068127e-05,1.9999999494757503e-05,7.999999979801942e-06,7.999999979801942e-06,48,0.0,0.0
2024-03-08 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,34,0.0,0.0
2024-03-09 00:00:00+00:00,7.999999979801942e-06,1.9999999494757503e-05,7.999999979801942e-06,1.9999999494757503e-05,132,0.0,0.0
2024-03-10 00:00:00+00:00,1.9999999494757503e-05,2.700000004551839e-05,1.9999999494757503e-05,2.4000000848900527e-05,101,0.0,0.0
2024-03-11 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,1.5999999959603883e-05,1.5999999959603883e-05,24,0.0,0.0
2024-03-12 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,24,0.0,0.0
2024-03-13 00:00:00+00:00,1.5999999959603883e-05,2.700000004551839e-05,1.5999999959603883e-05,2.700000004551839e-05,18,0.0,0.0
2024-03-14 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,1.4000000192027073e-05,1.8999999156221747e-05,79,0.0,0.0
2024-03-15 00:00:00+00:00,1.8999999156221747e-05,2.9999999242136255e-05,1.8999999156221747e-05,2.300000051036477e-05,77,0.0,0.0
2024-03-16 00:00:00+00:00,2.300000051036477e-05,2.5999999706982635e-05,2.2000000171829015e-05,2.2000000171829015e-05,74,0.0,0.0
2024-03-17 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,1.4000000192027073e-05,1.5999999959603883e-05,2,0.0,0.0
2024-03-18 00:00:00+00:00,1.5999999959603883e-05,1.9999999494757503e-05,1.2999999853491317e-05,1.2999999853491317e-05,59,0.0,0.0
2024-03-19 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,59,0.0,0.0
2024-03-20 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,59,0.0,0.0
2024-03-21 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,59,0.0,0.0
2024-03-22 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,59,0.0,0.0
2024-03-23 00:00:00+00:00,1.2999999853491317e-05,1.9999999494757503e-05,1.2999999853491317e-05,1.9999999494757503e-05,1,0.0,0.0
2024-03-24 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.8999999156221747e-05,1.8999999156221747e-05,13,0.0,0.0
2024-03-25 00:00:00+00:00,1.8999999156221747e-05,2.300000051036477e-05,1.8999999156221747e-05,2.300000051036477e-05,8,0.0,0.0
2024-03-26 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,1.4000000192027073e-05,1.4000000192027073e-05,2,0.0,0.0
2024-03-27 00:00:00+00:00,1.4000000192027073e-05,2.700000004551839e-05,1.4000000192027073e-05,2.099999983329326e-05,14,0.0,0.0
2024-03-28 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,7.999999979801942e-06,1.4999999621068127e-05,2,0.0,0.0
2024-03-29 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,2,0.0,0.0
2024-03-30 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,2,0.0,0.0
2024-03-31 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,2,0.0,0.0
2024-04-01 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,2,0.0,0.0
2024-04-02 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,2,0.0,0.0
2024-04-03 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,9,0.0,0.0
2024-04-04 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.4999999621068127e-05,1.5999999959603883e-05,9,0.0,0.0
2024-04-05 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,9,0.0,0.0
2024-04-06 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,9,0.0,0.0
2024-04-07 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,9,0.0,0.0
2024-04-08 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,9,0.0,0.0
2024-04-09 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.5999999959603883e-05,1.700000029813964e-05,9,0.0,0.0
2024-04-10 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,9.000000318337698e-06,9.000000318337698e-06,59,0.0,0.0
2024-04-11 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,59,0.0,0.0
2024-04-12 00:00:00+00:00,9.000000318337698e-06,3.600000127335079e-05,9.000000318337698e-06,2.9000000722589903e-05,3,0.0,0.0
2024-04-13 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,2.9000000722589903e-05,2.9000000722589903e-05,3,0.0,0.0
2024-04-14 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,2.9000000722589903e-05,2.9000000722589903e-05,3,0.0,0.0
2024-04-15 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,1.8999999156221747e-05,1.8999999156221747e-05,2,0.0,0.0
2024-04-16 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,2,0.0,0.0
2024-04-17 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,2,0.0,0.0
2024-04-18 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,2,0.0,0.0
2024-04-19 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,2,0.0,0.0
2024-04-20 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,2,0.0,0.0
2024-04-21 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,2,0.0,0.0
2024-04-22 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,2,0.0,0.0
2024-04-23 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.700000029813964e-05,1.700000029813964e-05,1,0.0,0.0
2024-04-24 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,1,0.0,0.0
2024-04-25 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,1,0.0,0.0
2024-04-26 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,1,0.0,0.0
2024-04-27 00:00:00+00:00,1.700000029813964e-05,2.099999983329326e-05,1.700000029813964e-05,2.099999983329326e-05,3,0.0,0.0
2024-04-28 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,2.099999983329326e-05,2.099999983329326e-05,3,0.0,0.0
2024-04-29 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,2.099999983329326e-05,2.099999983329326e-05,3,0.0,0.0
2024-04-30 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,2.099999983329326e-05,2.099999983329326e-05,3,0.0,0.0
2024-05-01 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,2.099999983329326e-05,2.099999983329326e-05,3,0.0,0.0
2024-05-02 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,2.099999983329326e-05,2.2000000171829015e-05,3,0.0,0.0
2024-05-03 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,2.099999983329326e-05,2.2000000171829015e-05,3,0.0,0.0
2024-05-04 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,2.099999983329326e-05,2.2000000171829015e-05,3,0.0,0.0
2024-05-05 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,2.099999983329326e-05,2.2000000171829015e-05,3,0.0,0.0
2024-05-06 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,2.099999983329326e-05,2.2000000171829015e-05,3,0.0,0.0
2024-05-07 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,2.099999983329326e-05,2.099999983329326e-05,3,0.0,0.0
2024-05-08 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,2.099999983329326e-05,2.099999983329326e-05,3,0.0,0.0
2024-05-09 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,2.099999983329326e-05,2.099999983329326e-05,3,0.0,0.0
2024-05-10 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,2.099999983329326e-05,2.099999983329326e-05,3,0.0,0.0
2024-05-11 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,2.099999983329326e-05,2.099999983329326e-05,3,0.0,0.0
2024-05-12 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,2.099999983329326e-05,2.099999983329326e-05,3,0.0,0.0
2024-05-13 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,2.099999983329326e-05,2.099999983329326e-05,3,0.0,0.0
2024-05-14 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,9.999999974752427e-07,1.5999999959603883e-05,32,0.0,0.0
2024-05-15 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,32,0.0,0.0
2024-05-16 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,32,0.0,0.0
2024-05-17 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,32,0.0,0.0
2024-05-18 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,32,0.0,0.0
2024-05-19 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,32,0.0,0.0
2024-05-20 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,32,0.0,0.0
2024-05-21 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,32,0.0,0.0
2024-05-22 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,32,0.0,0.0
2024-05-23 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,32,0.0,0.0
2024-05-24 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,32,0.0,0.0
2024-05-25 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,32,0.0,0.0
2024-05-26 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,32,0.0,0.0
2024-05-27 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,32,0.0,0.0
2024-05-28 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,3.999999989900971e-06,3.999999989900971e-06,3,0.0,0.0
2024-05-29 00:00:00+00:00,3.999999989900971e-06,9.999999747378752e-06,3.999999989900971e-06,9.999999747378752e-06,5,0.0,0.0
2024-05-30 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,5,0.0,0.0
2024-05-31 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,5,0.0,0.0
2024-06-01 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,6.000000212225132e-06,7.000000096013537e-06,21,0.0,0.0
2024-06-02 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,14,0.0,0.0
2024-06-03 00:00:00+00:00,7.000000096013537e-06,1.1000000085914508e-05,7.000000096013537e-06,1.1000000085914508e-05,102,0.0,0.0
2024-06-04 00:00:00+00:00,1.1000000085914508e-05,1.2999999853491317e-05,3.999999989900971e-06,3.999999989900971e-06,4,0.0,0.0
2024-06-05 00:00:00+00:00,3.999999989900971e-06,1.2000000424450263e-05,3.999999989900971e-06,1.2000000424450263e-05,34,0.0,0.0
2024-06-06 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.1000000085914508e-05,34,0.0,0.0
2024-06-07 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.1000000085914508e-05,6,0.0,0.0
2024-06-08 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,6,0.0,0.0
2024-06-09 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,6,0.0,0.0
2024-06-10 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,6,0.0,0.0
2024-06-11 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,6,0.0,0.0
2024-06-12 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,6,0.0,0.0
2024-06-13 00:00:00+00:00,1.1000000085914508e-05,1.8000000636675395e-05,1.1000000085914508e-05,1.700000029813964e-05,49,0.0,0.0
2024-06-14 00:00:00+00:00,1.700000029813964e-05,2.2000000171829015e-05,1.5999999959603883e-05,1.5999999959603883e-05,32,0.0,0.0
2024-06-15 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.2999999853491317e-05,1.700000029813964e-05,87,0.0,0.0
2024-06-16 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,9.999999747378752e-06,1.1000000085914508e-05,463,0.0,0.0
2024-06-17 00:00:00+00:00,1.1000000085914508e-05,1.5999999959603883e-05,7.999999979801942e-06,7.999999979801942e-06,303,0.0,0.0
2024-06-18 00:00:00+00:00,7.999999979801942e-06,1.2999999853491317e-05,6.000000212225132e-06,7.000000096013537e-06,211,0.0,0.0
2024-06-19 00:00:00+00:00,7.000000096013537e-06,9.999999747378752e-06,7.000000096013537e-06,9.999999747378752e-06,39,0.0,0.0
2024-06-20 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,7.000000096013537e-06,7.999999979801942e-06,111,0.0,0.0
2024-06-21 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,1,0.0,0.0
2024-06-22 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,1,0.0,0.0
2024-06-23 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,1,0.0,0.0
2024-06-24 00:00:00+00:00,7.999999979801942e-06,1.2999999853491317e-05,7.000000096013537e-06,1.1000000085914508e-05,178,0.0,0.0
2024-06-25 00:00:00+00:00,1.1000000085914508e-05,1.2999999853491317e-05,7.000000096013537e-06,1.2000000424450263e-05,197,0.0,0.0
2024-06-26 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,62,0.0,0.0
2024-06-27 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,6.000000212225132e-06,7.999999979801942e-06,154,0.0,0.0
2024-06-28 00:00:00+00:00,7.999999979801942e-06,3.300000025774352e-05,7.999999979801942e-06,1.1000000085914508e-05,642,0.0,0.0
2024-06-29 00:00:00+00:00,1.1000000085914508e-05,1.9999999494757503e-05,1.1000000085914508e-05,1.9999999494757503e-05,492,0.0,0.0
2024-06-30 00:00:00+00:00,1.9999999494757503e-05,2.300000051036477e-05,1.1000000085914508e-05,1.8000000636675395e-05,146,0.0,0.0
2024-07-01 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.2000000424450263e-05,1.2000000424450263e-05,168,0.0,0.0
2024-07-02 00:00:00+00:00,1.2000000424450263e-05,1.9999999494757503e-05,1.2000000424450263e-05,1.9999999494757503e-05,49,0.0,0.0
2024-07-03 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,9.999999747378752e-06,9.999999747378752e-06,26,0.0,0.0
2024-07-04 00:00:00+00:00,9.999999747378752e-06,1.9999999494757503e-05,9.999999747378752e-06,1.9999999494757503e-05,105,0.0,0.0
2024-07-05 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.9999999494757503e-05,1.9999999494757503e-05,105,0.0,0.0
2024-07-06 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.1000000085914508e-05,1.8999999156221747e-05,5,0.0,0.0
2024-07-07 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.4999999621068127e-05,1.4999999621068127e-05,5,0.0,0.0
2024-07-08 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,5,0.0,0.0
2024-07-09 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,5,0.0,0.0
2024-07-10 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,5,0.0,0.0
2024-07-11 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,5,0.0,0.0
2024-07-12 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,5,0.0,0.0
2024-07-13 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,5,0.0,0.0
2024-07-14 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,5,0.0,0.0
2024-07-15 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,5,0.0,0.0
2024-07-16 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,5,0.0,0.0
